calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
427,16.0,"Dinner, Main course, Supper",19.0,"{'@type': 'NutritionInformation', 'calories': '427 calories', 'fatContent': '19 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '16 grams carbohydrates', 'sugarContent': '9 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '42 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",42.0,0.1,0.1,bbcgoodfood,Beef & ale stew,https://www.bbcgoodfood.com/recipes/beef-stout-stew
331,21.0,"Dinner, Lunch, Main course",11.0,"{'@type': 'NutritionInformation', 'calories': '331 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '21 grams carbohydrates', 'sugarContent': '15 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '33 grams protein', 'sodiumContent': '1.8 milligram of sodium'}",33.0,0.1,0.1,bbcgoodfood,Squash & venison tagine,https://www.bbcgoodfood.com/recipes/squash-venison-tagine
467,73.0,Dinner,13.0,"{'@type': 'NutritionInformation', 'calories': '467 calories', 'fatContent': '13 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '73 grams carbohydrates', 'sugarContent': '31 grams sugar', 'fiberContent': '12 grams fiber', 'proteinContent': '13 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",13.0,0.1,0.1,bbcgoodfood,Winter vegetable curry with fruity raita,https://www.bbcgoodfood.com/recipes/winter-vegetable-curry-fruity-raita
611,29.0,Dinner,36.0,"{'@type': 'NutritionInformation', 'calories': '611 calories', 'fatContent': '36 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '29 grams carbohydrates', 'sugarContent': '23 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '35 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",35.0,0.1,0.1,bbcgoodfood,Stout-braised short ribs with horseradish & carrots,https://www.bbcgoodfood.com/recipes/stout-braised-short-ribs-with-horseradish-carrots
443,17.0,Side dish,37.0,"{'@type': 'NutritionInformation', 'calories': '443 calories', 'fatContent': '37 grams fat', 'saturatedFatContent': '21 grams saturated fat', 'carbohydrateContent': '17 grams carbohydrates', 'sugarContent': '11 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '9 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",9.0,0.1,0.1,bbcgoodfood,"Squash, mustard & gruyère gratin",https://www.bbcgoodfood.com/recipes/squash-mustard-gruyere-gratin
328,30.0,Dessert,22.0,"{'@type': 'NutritionInformation', 'calories': '328 calories', 'fatContent': '22 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '30 grams carbohydrates', 'sugarContent': '21 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.61 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Pumpkin spice cupcakes,https://www.bbcgoodfood.com/recipes/pumpkin-spice-cupcakes
418,19.0,"Dinner, Main course",30.0,"{'@type': 'NutritionInformation', 'calories': '418 calories', 'fatContent': '30 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '19 grams carbohydrates', 'fiberContent': '3 grams fiber', 'proteinContent': '19 grams protein', 'sodiumContent': '2.12 milligram of sodium'}",19.0,0.1,0.1,bbcgoodfood,Sausage & pumpkin roast,https://www.bbcgoodfood.com/recipes/sausage-pumpkin-roast
317,20.0,"Lunch, Soup, Supper",24.0,"{'@type': 'NutritionInformation', 'calories': '317 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '20 grams carbohydrates', 'sugarContent': '6 grams sugar', 'proteinContent': '6 grams protein', 'sodiumContent': '0.54 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Pumpkin soup,https://www.bbcgoodfood.com/recipes/pumpkin-soup
449,67.0,"Dinner, Main course",16.0,"{'@type': 'NutritionInformation', 'calories': '449 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '67 grams carbohydrates', 'sugarContent': '23 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '13 grams protein', 'sodiumContent': '1.93 milligram of sodium'}",13.0,0.1,0.1,bbcgoodfood,"Pumpkin, cranberry & red onion tagine",https://www.bbcgoodfood.com/recipes/pumpkin-cranberry-red-onion-tagine
320,10.0,"Dinner, Main course",27.0,"{'@type': 'NutritionInformation', 'calories': '320 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '10 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '10 grams protein', 'sodiumContent': '0.69 milligram of sodium'}",10.0,0.1,0.1,bbcgoodfood,"Baked aubergine stuffed with roast pumpkin, feta & walnut with minted courgettes",https://www.bbcgoodfood.com/recipes/baked-aubergine-stuffed-roast-pumpkin-feta-walnut-minted-courgettes
587,52.0,"Dessert, Treat",41.0,"{'@type': 'NutritionInformation', 'calories': '587 calories', 'fatContent': '41 grams fat', 'saturatedFatContent': '21 grams saturated fat', 'carbohydrateContent': '52 grams carbohydrates', 'sugarContent': '36 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.59 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Black velvet baby cakes,https://www.bbcgoodfood.com/recipes/black-velvet-baby-cakes
527,70.0,Dessert,23.0,"{'@type': 'NutritionInformation', 'calories': '527 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '70 grams carbohydrates', 'sugarContent': '58 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,"Guinness, treacle & ginger pudding",https://www.bbcgoodfood.com/recipes/guinness-treacle-ginger-pudding
725,56.0,"Dinner, Lunch, Main course",27.0,"{'@type': 'NutritionInformation', 'calories': '725 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '56 grams carbohydrates', 'sugarContent': '55 grams sugar', 'proteinContent': '65 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",65.0,0.1,0.1,bbcgoodfood,Guinness & honey glazed pork loin,https://www.bbcgoodfood.com/recipes/guinness-honey-glazed-pork-loin
939,80.0,"Dinner, Main course",49.0,"{'@type': 'NutritionInformation', 'calories': '939 calories', 'fatContent': '49 grams fat', 'saturatedFatContent': '22 grams saturated fat', 'carbohydrateContent': '80 grams carbohydrates', 'sugarContent': '7 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '38 grams protein', 'sodiumContent': '1.1 milligram of sodium'}",38.0,0.1,0.1,bbcgoodfood,Next level steak & ale pie,https://www.bbcgoodfood.com/recipes/steak-ale-pie
342,6.0,"Dinner, Starter",32.0,"{'@type': 'NutritionInformation', 'calories': '342 calories', 'fatContent': '32 grams fat', 'saturatedFatContent': '18 grams saturated fat', 'carbohydrateContent': '6 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.33 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,"Roast pumpkin with cream, thyme & Parmesan",https://www.bbcgoodfood.com/recipes/roast-pumpkin-cream-thyme-parmesan
469,85.0,"Dessert, Treat",13.0,"{'@type': 'NutritionInformation', 'calories': '469 calories', 'fatContent': '13 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '85 grams carbohydrates', 'sugarContent': '70 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.66 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Irish stout pudding with whiskey cream,https://www.bbcgoodfood.com/recipes/guinness-pudding-whisky-cream
391,61.0,Dessert,11.0,"{'@type': 'NutritionInformation', 'calories': '391 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '61 grams carbohydrates', 'sugarContent': '34 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Arroz con leche with strawberries in sherry,https://www.bbcgoodfood.com/recipes/arroz-con-leche-strawberries-sherry
800,43.0,"Dinner, Main course, Supper",41.0,"{'@type': 'NutritionInformation', 'calories': '800 calories', 'fatContent': '41 grams fat', 'saturatedFatContent': '16 grams saturated fat', 'carbohydrateContent': '43 grams carbohydrates', 'sugarContent': '10 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '57 grams protein', 'sodiumContent': '1.9 milligram of sodium'}",57.0,0.1,0.1,bbcgoodfood,Beef & Guinness stew with bacon dumplings,https://www.bbcgoodfood.com/recipes/beef-guinness-stew-bacon-dumplings
400,27.0,Dessert,29.0,"{'@type': 'NutritionInformation', 'calories': '400 calories', 'fatContent': '29 grams fat', 'saturatedFatContent': '18 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '11 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,"Sherry, almond & orange pandoro",https://www.bbcgoodfood.com/recipes/sherry-almond-orange-pandoro
729,41.0,Dessert,56.0,"{'@type': 'NutritionInformation', 'calories': '729 calories', 'fatContent': '56 grams fat', 'saturatedFatContent': '33 grams saturated fat', 'carbohydrateContent': '41 grams carbohydrates', 'sugarContent': '35 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '10 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",10.0,0.1,0.1,bbcgoodfood,Guinness chocolate puddings,https://www.bbcgoodfood.com/recipes/guinness-chocolate-puddings
885,66.0,Main course,36.0,"{'@type': 'NutritionInformation', 'calories': '885 calories', 'fatContent': '36 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '66 grams carbohydrates', 'sugarContent': '9 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '63 grams protein', 'sodiumContent': '2.5 milligram of sodium'}",63.0,0.1,0.1,bbcgoodfood,Stout-braised steak with stacked chips,https://www.bbcgoodfood.com/recipes/stout-braised-steak-stacked-chips
484,49.0,"Breakfast, Brunch, Dessert, Treat",24.0,"{'@type': 'NutritionInformation', 'calories': '484 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '12 grams saturated fat', 'carbohydrateContent': '49 grams carbohydrates', 'sugarContent': '21 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '10 grams protein', 'sodiumContent': '1.1 milligram of sodium'}",10.0,0.1,0.1,bbcgoodfood,Torrijas with sherry,https://www.bbcgoodfood.com/recipes/torrijas-sherry
676,69.0,Dessert,39.0,"{'@type': 'NutritionInformation', 'calories': '676 calories', 'fatContent': '39 grams fat', 'saturatedFatContent': '19 grams saturated fat', 'carbohydrateContent': '69 grams carbohydrates', 'sugarContent': '56 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '9 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",9.0,0.1,0.1,bbcgoodfood,"Steamed chocolate, stout & prune pudding",https://www.bbcgoodfood.com/recipes/steamed-chocolate-stout-prune-pudding
501,52.0,"Afternoon tea, Buffet, Dessert, Lunch, Treat",27.0,"{'@type': 'NutritionInformation', 'calories': '501 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '52 grams carbohydrates', 'sugarContent': '38 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '9 grams protein', 'sodiumContent': '0.57 milligram of sodium'}",9.0,0.1,0.1,bbcgoodfood,Almond raisin cake with sherry,https://www.bbcgoodfood.com/recipes/almond-raisin-cake-sherry
278,25.0,unknown,16.0,"{'@type': 'NutritionInformation', 'calories': '278 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '25 grams carbohydrates', 'sugarContent': '14 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,"Roasted squash with sour cherries, spiced seeds & feta",https://www.bbcgoodfood.com/recipes/roasted-squash-sour-cherries-spiced-seeds-feta
183,1.0,"Dessert, Treat",19.0,"{'@type': 'NutritionInformation', 'calories': '183 calories', 'fatContent': '19 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '1 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '1 grams protein', 'sodiumContent': '0.02 milligram of sodium'}",1.0,0.1,0.1,bbcgoodfood,Whiskey cream,https://www.bbcgoodfood.com/recipes/whisky-cream
562,26.0,"Dinner, Main course",23.0,"{'@type': 'NutritionInformation', 'calories': '562 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '8 grams saturated fat', 'carbohydrateContent': '26 grams carbohydrates', 'sugarContent': '20 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '58 grams protein', 'sodiumContent': '1.5 milligram of sodium'}",58.0,0.1,0.1,bbcgoodfood,Beef & Guinness stew with carrots,https://www.bbcgoodfood.com/recipes/beef-stout-stew-carrots
581,78.0,Dessert,26.0,"{'@type': 'NutritionInformation', 'calories': '581 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '78 grams carbohydrates', 'sugarContent': '60 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '13 grams protein', 'sodiumContent': '0.77 milligram of sodium'}",13.0,0.1,0.1,bbcgoodfood,Classic sherry trifle,https://www.bbcgoodfood.com/recipes/classic-trifle
282,27.0,"Lunch, Soup",18.0,"{'@type': 'NutritionInformation', 'calories': '282 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '12 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '11 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.25 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Spiced pumpkin soup,https://www.bbcgoodfood.com/recipes/spiced-pumpkin-soup
367,13.0,"Dinner, Lunch, Main course",19.0,"{'@type': 'NutritionInformation', 'calories': '367 calories', 'fatContent': '19 grams fat', 'saturatedFatContent': '12 grams saturated fat', 'carbohydrateContent': '13 grams carbohydrates', 'sugarContent': '11 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '35 grams protein', 'sodiumContent': '3.8 milligram of sodium'}",35.0,0.1,0.1,bbcgoodfood,Roast venison loin with pumpkin & Sichuan salt,https://www.bbcgoodfood.com/recipes/roast-venison-loin-pumpkin-sichuan-salt
920,45.0,Main course,55.0,"{'@type': 'NutritionInformation', 'calories': '920 calories', 'fatContent': '55 grams fat', 'saturatedFatContent': '29 grams saturated fat', 'carbohydrateContent': '45 grams carbohydrates', 'sugarContent': '9 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '56 grams protein', 'sodiumContent': '1 milligram of sodium'}",56.0,0.1,0.1,bbcgoodfood,"Beer-braised beef cheek, pearl barley risotto, malted onions & ale sauce",https://www.bbcgoodfood.com/recipes/beer-braised-beef-cheek-pearl-barley-risotto-malted-onions-ale-sauce
549,4.0,"Dinner, Lunch, Main course",38.0,"{'@type': 'NutritionInformation', 'calories': '549 calories', 'fatContent': '38 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '4 grams carbohydrates', 'proteinContent': '45 grams protein', 'sodiumContent': '0.67 milligram of sodium'}",45.0,0.1,0.1,bbcgoodfood,"Roasted poussin with oregano, orange & sherry",https://www.bbcgoodfood.com/recipes/roasted-poussin-oregano-orange-sherry
1040,120.0,Main course,43.0,"{'@type': 'NutritionInformation', 'calories': '1040 calories', 'fatContent': '43 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '120 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '49 grams protein', 'sodiumContent': '1.16 milligram of sodium'}",49.0,0.1,0.1,bbcgoodfood,Golden beer-battered fish with chips,https://www.bbcgoodfood.com/recipes/golden-beer-battered-fish-chips
340,25.0,Side dish,16.0,"{'@type': 'NutritionInformation', 'calories': '340 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '25 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '18 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",18.0,0.1,0.1,bbcgoodfood,Beer-braised lentils,https://www.bbcgoodfood.com/recipes/beer-braised-lentils
773,48.0,Dessert,60.0,"{'@type': 'NutritionInformation', 'calories': '773 calories', 'fatContent': '60 grams fat', 'saturatedFatContent': '36 grams saturated fat', 'carbohydrateContent': '48 grams carbohydrates', 'sugarContent': '37 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Next level sherry trifle,https://www.bbcgoodfood.com/recipes/next-level-sherry-trifle
126,22.0,Afternoon tea,2.0,"{'@type': 'NutritionInformation', 'calories': '126 calories', 'fatContent': '2 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '22 grams carbohydrates', 'sugarContent': '7 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Stout & apple wheaten bread,https://www.bbcgoodfood.com/recipes/stout-apple-wheaten-bread
380,9.2,Dinner,20.7,"{'@type': 'NutritionInformation', 'calories': '380 calories', 'fatContent': '20.7 grams fat', 'saturatedFatContent': '6.8 grams saturated fat', 'carbohydrateContent': '9.2 grams carbohydrates', 'sugarContent': '3.9 grams sugar', 'fiberContent': '2.1 grams fiber', 'proteinContent': '27.7 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",27.7,0.1,0.1,bbcgoodfood,Sherry-braised pork cheeks,https://www.bbcgoodfood.com/recipes/sherry-braised-pig-cheeks
183,26.0,"Lunch, Soup",6.0,"{'@type': 'NutritionInformation', 'calories': '183 calories', 'fatContent': '6 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '26 grams carbohydrates', 'sugarContent': '15 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.22 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Sherried squash soup,https://www.bbcgoodfood.com/recipes/sherried-squash-soup
287,12.0,Side dish,16.0,"{'@type': 'NutritionInformation', 'calories': '287 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '12 grams carbohydrates', 'sugarContent': '10 grams sugar', 'fiberContent': '8 grams fiber', 'proteinContent': '9 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",9.0,0.1,0.1,bbcgoodfood,Sherry & orange caramelised fennel with goat’s curd,https://www.bbcgoodfood.com/recipes/sherry-orange-caramelised-fennel-goats-curd
258,21.0,"Lunch, Main course, Soup",11.0,"{'@type': 'NutritionInformation', 'calories': '258 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '21 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '15 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",15.0,0.1,0.1,bbcgoodfood,"Italian borlotti bean, pumpkin & farro soup",https://www.bbcgoodfood.com/recipes/italian-borlotti-bean-pumpkin-farro-soup
256,14.0,"Dinner, Main course",10.0,"{'@type': 'NutritionInformation', 'calories': '256 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '14 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '3.4 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '0.45 milligram of sodium'}",27.0,0.1,0.1,bbcgoodfood,Chicken with pumpkin & chickpeas,https://www.bbcgoodfood.com/recipes/chicken-pumpkin-chickpeas
499,53.0,"Afternoon tea, Dessert, Treat",26.0,"{'@type': 'NutritionInformation', 'calories': '499 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '53 grams carbohydrates', 'sugarContent': '35 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Sangria cake,https://www.bbcgoodfood.com/recipes/sangria-cake
1079,137.0,unknown,54.0,"{'@type': 'NutritionInformation', 'calories': '1079 calories', 'fatContent': '54 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '137 grams carbohydrates', 'sugarContent': '126 grams sugar', 'proteinContent': '19 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",19.0,0.1,0.1,bbcgoodfood,Sherry & almond Christmas cake,https://www.bbcgoodfood.com/recipes/sherry-almond-christmas-cake
290,41.0,Dessert,11.0,"{'@type': 'NutritionInformation', 'calories': '290 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '41 grams carbohydrates', 'sugarContent': '25 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Strawberry & elderflower cobbler,https://www.bbcgoodfood.com/recipes/strawberry-elderflower-cobbler
368,74.0,Dessert,3.0,"{'@type': 'NutritionInformation', 'calories': '368 calories', 'fatContent': '3 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '74 grams carbohydrates', 'sugarContent': '45 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '9 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",9.0,0.1,0.1,bbcgoodfood,Summer pudding with elderflower,https://www.bbcgoodfood.com/recipes/summer-pudding-elderflower
625,52.0,"Afternoon tea, Dessert, Treat",44.0,"{'@type': 'NutritionInformation', 'calories': '625 calories', 'fatContent': '44 grams fat', 'saturatedFatContent': '25 grams saturated fat', 'carbohydrateContent': '52 grams carbohydrates', 'sugarContent': '41 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Strawberry & elderflower gateau,https://www.bbcgoodfood.com/recipes/strawberry-elderflower-gateau
530,53.0,Dessert,28.0,"{'@type': 'NutritionInformation', 'calories': '530 calories', 'fatContent': '28 grams fat', 'saturatedFatContent': '18 grams saturated fat', 'carbohydrateContent': '53 grams carbohydrates', 'sugarContent': '52 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Strawberry jellies with elderflower ice cream,https://www.bbcgoodfood.com/recipes/strawberry-jellies-elderflower-ice-cream
354,42.0,unknown,14.0,"{'@type': 'NutritionInformation', 'calories': '354 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '42 grams carbohydrates', 'sugarContent': '14 grams sugar', 'proteinContent': '17 grams protein', 'sodiumContent': '0.51 milligram of sodium'}",17.0,0.1,0.1,bbcgoodfood,"Pumpkin, spinach & black bean dopiaza",https://www.bbcgoodfood.com/recipes/pumpkin-spinach-black-bean-dopiaza
205,12.0,Side dish,17.0,"{'@type': 'NutritionInformation', 'calories': '205 calories', 'fatContent': '17 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '12 grams carbohydrates', 'sugarContent': '12 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '1 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",1.0,0.1,0.1,bbcgoodfood,Salad of melon & tomatoes with mint & elderflower dressing,https://www.bbcgoodfood.com/recipes/salad-melon-tomatoes-mint-elderflower-dressing
415,44.0,Dessert,24.0,"{'@type': 'NutritionInformation', 'calories': '415 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '16 grams saturated fat', 'carbohydrateContent': '44 grams carbohydrates', 'sugarContent': '40 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Gooseberry & elderflower trifle,https://www.bbcgoodfood.com/recipes/gooseberry-elderflower-trifle
516,47.0,"Afternoon tea, Dessert",33.0,"{'@type': 'NutritionInformation', 'calories': '516 calories', 'fatContent': '33 grams fat', 'saturatedFatContent': '17 grams saturated fat', 'carbohydrateContent': '47 grams carbohydrates', 'sugarContent': '39 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Rhubarb & elderflower cake,https://www.bbcgoodfood.com/recipes/rhubarb-elderflower-cake
616,31.0,"Dessert, Dinner, Supper",54.0,"{'@type': 'NutritionInformation', 'calories': '616 calories', 'fatContent': '54 grams fat', 'saturatedFatContent': '30 grams saturated fat', 'carbohydrateContent': '31 grams carbohydrates', 'sugarContent': '31 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.08 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Gooseberry cream & elderflower jelly pots,https://www.bbcgoodfood.com/recipes/gooseberry-cream-elderflower-jelly-pots
633,46.0,"Dessert, Dinner, Lunch, Treat",48.0,"{'@type': 'NutritionInformation', 'calories': '633 calories', 'fatContent': '48 grams fat', 'saturatedFatContent': '25 grams saturated fat', 'carbohydrateContent': '46 grams carbohydrates', 'sugarContent': '24 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Boozy berry & elderflower trifle,https://www.bbcgoodfood.com/recipes/boozy-berry-elderflower-trifle
495,77.0,"Dinner, Main course",14.0,"{'@type': 'NutritionInformation', 'calories': '495 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '77 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '21 grams protein', 'sodiumContent': '1.07 milligram of sodium'}",21.0,0.1,0.1,bbcgoodfood,Spaghetti with sardines,https://www.bbcgoodfood.com/recipes/spaghetti-sardines
364,19.0,"Dessert, Dinner",32.0,"{'@type': 'NutritionInformation', 'calories': '364 calories', 'fatContent': '32 grams fat', 'saturatedFatContent': '20 grams saturated fat', 'carbohydrateContent': '19 grams carbohydrates', 'sugarContent': '18 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '2 grams protein'}",2.0,0.1,0.1,bbcgoodfood,Gooseberry & elderflower fool,https://www.bbcgoodfood.com/recipes/gooseberry-elderflower-fool
412,15.0,Supper,24.0,"{'@type': 'NutritionInformation', 'calories': '412 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '16 grams saturated fat', 'carbohydrateContent': '15 grams carbohydrates', 'sugarContent': '11 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '33 grams protein', 'sodiumContent': '1.7 milligram of sodium'}",33.0,0.1,0.1,bbcgoodfood,Coconut fish curry,https://www.bbcgoodfood.com/recipes/coconut-fish-curry
